,link,text,user,likes,quotes,retweets,comments,date
102,https://twitter.com/elonmusk/status/1823498527743598968#m,Conversation with @realDonaldTrump with higher quality audio,Elon Musk,222367,1247,44266,9818,"Aug 13, 2024 · 11:15 PM UTC"
103,https://twitter.com/elonmusk/status/1823482748239225330#m,It’s wild 😂,Elon Musk,182908,765,29581,9105,"Aug 13, 2024 · 10:12 PM UTC"
104,https://twitter.com/MarioNawfal/status/1823414615612485659#m,"ELON: CITIZEN JOURNALISM OUTPACES LEGACY MEDIA  “Citizen journalism from actual domain experts and people actually on the ground is much faster, more accurate and has less bias than the legacy media!”  Source: X",Mario Nawfal,17859,30,355,185,"Aug 13, 2024 · 5:41 PM UTC"
105,https://twitter.com/elonmusk/status/1823418481918009496#m,In case you missed the original recording.   Skip the beginning part.,Elon Musk,97456,442,16095,5962,"Aug 13, 2024 · 5:56 PM UTC"
106,https://twitter.com/realJeremyCarl/status/1823127454799769822#m,Do I need to spell it out for you?,Jeremy Carl,17891,218,4174,1396,"Aug 12, 2024 · 10:40 PM UTC"
107,https://twitter.com/elonmusk/status/1823413643826155958#m,"Citizen journalism from actual domain experts and people actually on the ground is much faster, more accurate and has less bias than the legacy media!",Elon Musk,118711,810,24629,5499,"Aug 13, 2024 · 5:37 PM UTC"
108,https://twitter.com/elonmusk/status/1823411635970826633#m,Doing the ⁦@realDonaldTrump⁩ Space at my friend’s ranch in Wyoming,Elon Musk,849435,2627,54094,26347,"Aug 13, 2024 · 5:29 PM UTC"
109,https://twitter.com/elonmusk/status/1823407420183560601#m,True,Elon Musk,39434,104,4564,2390,"Aug 13, 2024 · 5:13 PM UTC"
110,https://twitter.com/elonmusk/status/1823398394527658251#m,Yup,Elon Musk,52310,182,6276,2744,"Aug 13, 2024 · 4:37 PM UTC"
111,https://twitter.com/elonmusk/status/1823398264995193167#m,Conversation with @realDonaldTrump with topic timestamps,Elon Musk,108375,389,24444,3050,"Aug 13, 2024 · 4:36 PM UTC"
112,https://twitter.com/elonmusk/status/1823389135144432057#m,You’re welcome!,Elon Musk,241166,418,29259,5605,"Aug 13, 2024 · 4:00 PM UTC"
113,https://twitter.com/elonmusk/status/1823388866222412152#m,So obvious,Elon Musk,626466,3335,103925,26016,"Aug 13, 2024 · 3:59 PM UTC"
114,https://twitter.com/elonmusk/status/1823380547596362150#m,Uhh … what? Let’s use paper ballots!,Elon Musk,245123,2739,69447,12881,"Aug 13, 2024 · 3:26 PM UTC"
115,https://twitter.com/elonmusk/status/1823374270275211751#m,"Wow, this is insane",Elon Musk,140998,906,41131,5922,"Aug 13, 2024 · 3:01 PM UTC"
116,https://twitter.com/elonmusk/status/1823373270789308876#m,𝕏 app downloads reach all-time high!,Elon Musk,104830,336,12849,3879,"Aug 13, 2024 · 2:57 PM UTC"
117,https://twitter.com/elonmusk/status/1823370085769056354#m,"Lmaooo, the public knows",Elon Musk,274166,1364,41003,9209,"Aug 13, 2024 · 2:44 PM UTC"
118,https://twitter.com/elonmusk/status/1823367936909951302#m,A wall of negative headlines was so predictable. They’re such NPCs 🤣🤣  All this does is drive even more people to listen to the conversation themselves and realize how much the legacy media lies to them!,Elon Musk,452420,4388,93262,28016,"Aug 13, 2024 · 2:36 PM UTC"
119,https://twitter.com/elonmusk/status/1823254636536688934#m,Yes,Elon Musk,96475,350,17089,4441,"Aug 13, 2024 · 7:05 AM UTC"
120,https://twitter.com/elonmusk/status/1823254086126608862#m,,Elon Musk,575347,3663,105408,11900,"Aug 13, 2024 · 7:03 AM UTC"
121,https://twitter.com/elonmusk/status/1823249070296797515#m,Combined views of the conversation with @realDonaldTrump and subsequent discussion by other accounts now ~1 billion,Elon Musk,233099,3873,40583,15071,"Aug 13, 2024 · 6:43 AM UTC"
122,https://twitter.com/elonmusk/status/1823232603517862079#m,It has become so obvious,Elon Musk,166860,547,22092,5444,"Aug 13, 2024 · 5:38 AM UTC"
123,https://twitter.com/elonmusk/status/1823231216474309082#m,,Elon Musk,296009,1236,44544,6026,"Aug 13, 2024 · 5:32 AM UTC"
124,https://twitter.com/elonmusk/status/1823218454369124491#m,,Elon Musk,330211,1562,53566,6020,"Aug 13, 2024 · 4:42 AM UTC"
125,https://twitter.com/elonmusk/status/1823218291097395334#m,It will blow up even more tomorrow,Elon Musk,180337,696,30544,6291,"Aug 13, 2024 · 4:41 AM UTC"
126,https://twitter.com/elonmusk/status/1823217769229566251#m,Happy to host Kamala on an 𝕏 Spaces too,Elon Musk,652669,8386,57401,39690,"Aug 13, 2024 · 4:39 AM UTC"
127,https://twitter.com/elonmusk/status/1823217057737187699#m,This is the long version. Shorter edit of highlights coming soon.,Elon Musk,107285,540,16737,5753,"Aug 13, 2024 · 4:36 AM UTC"
128,https://twitter.com/DanielDiMartino/status/1823182870355001563#m,Elon Musk might be the most positive influence Trump has. In the space so far he has advanced:  - Cutting government spending - Legal immigration - Deregulation - High speed transit - Nuclear energy - Sensible approach to climate change,Daniel Di Martino 🇺🇸🇻🇪,35010,116,4357,943,"Aug 13, 2024 · 2:20 AM UTC"
129,https://twitter.com/elonmusk/status/1823212288071045334#m,Yeah,Elon Musk,46827,127,4447,1951,"Aug 13, 2024 · 4:17 AM UTC"
130,https://twitter.com/ajtourville/status/1823211203889414315#m,"Elon Musk: “Inflation comes from government overspending because the checks never bounce when it’s written by the government. So if the government, spends far more than it brings in, that increases the money supply. And if the money supply increases faster than the rate of goods and services, that’s inflation.”",ALEX,22816,189,3880,812,"Aug 13, 2024 · 4:13 AM UTC"
131,https://twitter.com/elonmusk/status/1823212033816584201#m,"Almost all of legacy media will trash the Trump conversation, thus driving total listeners probably past 200+ million 😂",Elon Musk,340917,1466,62889,11747,"Aug 13, 2024 · 4:16 AM UTC"
132,https://twitter.com/elonmusk/status/1823210863148589540#m,Anyone have a <1 hour edit of the highlights of the @realDonaldTrump conversation?  That’s what most people will be looking for tomorrow.,Elon Musk,187269,576,13950,7549,"Aug 13, 2024 · 4:11 AM UTC"
133,https://twitter.com/elonmusk/status/1823209933564965238#m,Yea,Elon Musk,147755,649,20069,6243,"Aug 13, 2024 · 4:08 AM UTC"
134,https://twitter.com/elonmusk/status/1823195506899833014#m,Yup,Elon Musk,148947,382,17386,5635,"Aug 13, 2024 · 3:10 AM UTC"
135,https://twitter.com/elonmusk/status/1823154463831728628#m,We will proceed with the smaller number of concurrent listeners at 8:30 ET and then post the unedited audio immediately thereafter,Elon Musk,136103,1338,18121,12457,"Aug 13, 2024 · 12:27 AM UTC"
136,https://twitter.com/elonmusk/status/1823153581882810650#m,We tested the system with 8 million concurrent listeners earlier today,Elon Musk,154978,1922,21939,12349,"Aug 13, 2024 · 12:24 AM UTC"
137,https://twitter.com/elonmusk/status/1823152153445404990#m,"There appears to be a massive DDOS attack on 𝕏. Working on shutting it down.   Worst case, we will proceed with a smaller number of live listeners and post the conversation later.",Elon Musk,326961,12363,55430,33751,"Aug 13, 2024 · 12:18 AM UTC"
138,https://twitter.com/realDonaldTrump/status/1823144316014911820#m,https://nt.vern.cc/i/spaces/1nAKEpNkLwoxL,Donald J. Trump,732428,30203,142554,326816,"Aug 12, 2024 · 11:47 PM UTC"
139,https://twitter.com/elonmusk/status/1823146750670233818#m,Conversation with @realDonaldTrump starts in a few minutes,Elon Musk,99379,974,11133,14849,"Aug 12, 2024 · 11:57 PM UTC"
140,https://twitter.com/elonmusk/status/1823145146562814413#m,"My use of the word conversation is deliberate.  This is so that people understand how @realDonaldTrump talks when it’s a conversation, rather than an interview.   Nobody is quite themselves in an interview, so it’s hard to understand what they’re really like.",Elon Musk,148839,895,19930,7624,"Aug 12, 2024 · 11:50 PM UTC"
141,https://twitter.com/elonmusk/status/1823135966472859785#m,Conversation with @realDonaldTrump in 45 minutes!,Elon Musk,261814,1769,24834,13353,"Aug 12, 2024 · 11:14 PM UTC"
142,https://twitter.com/elonmusk/status/1823134905607602385#m,Wow,Elon Musk,94500,221,15634,2667,"Aug 12, 2024 · 11:10 PM UTC"
143,https://twitter.com/elonmusk/status/1823109887335022638#m,Wise words of JFK,Elon Musk,294439,2836,66555,9921,"Aug 12, 2024 · 9:30 PM UTC"
144,https://twitter.com/elonmusk/status/1823104254879367450#m,This is cool,Elon Musk,66326,156,6644,2625,"Aug 12, 2024 · 9:08 PM UTC"
145,https://twitter.com/elonmusk/status/1823087408046547230#m,A society should “make the right things easy and the wrong things hard” (Ray Hunt),Elon Musk,207779,1164,25766,8371,"Aug 12, 2024 · 8:01 PM UTC"
146,https://twitter.com/elonmusk/status/1823076043017630114#m,"To be honest, I really wanted to respond with this Tropic Thunder meme, but I would NEVER do something so rude & irresponsible!",Elon Musk,510737,8930,76445,24990,"Aug 12, 2024 · 7:16 PM UTC"
147,https://twitter.com/elonmusk/status/1823075494516158815#m,"Wow, this is concerning",Elon Musk,164287,874,51761,4724,"Aug 12, 2024 · 7:14 PM UTC"
148,https://twitter.com/elonmusk/status/1823073478481965199#m,,Elon Musk,1331679,7502,119719,32810,"Aug 12, 2024 · 7:06 PM UTC"
149,https://twitter.com/elonmusk/status/1823072006096691451#m,,Elon Musk,341721,1912,41909,15137,"Aug 12, 2024 · 7:00 PM UTC"
150,https://twitter.com/elonmusk/status/1823027478740468026#m,,Elon Musk,185919,816,16805,7197,"Aug 12, 2024 · 4:03 PM UTC"
151,https://twitter.com/SpaceX/status/1822963658621943823#m,Falcon 9 ascends with the dawn and 23 @Starlink satellites,SpaceX,26215,230,3389,1161,"Aug 12, 2024 · 11:49 AM UTC"
152,https://twitter.com/elonmusk/status/1822890989327151527#m,True,Elon Musk,63745,182,8565,3538,"Aug 12, 2024 · 7:00 AM UTC"
153,https://twitter.com/boringcompany/status/1822814802819129673#m,"Prufrock-4 has begun testing in Boring Factory in Bastrop, TX.   Prufrock-4 is 308 feet long (~1 football field), weighs 797,000 pounds (~150 SUVs), and produces up to 4.7 million pounds of thrust (~90% of Falcon Heavy liftoff thrust).",The Boring Company,17004,172,2108,975,"Aug 12, 2024 · 1:58 AM UTC"
154,https://twitter.com/elonmusk/status/1822827074299584955#m,Entertainment guaranteed!,Elon Musk,278267,2171,46693,11935,"Aug 12, 2024 · 2:46 AM UTC"
155,https://twitter.com/elonmusk/status/1822810216351805578#m,Stream Test 2 https://x.com/i/broadcasts/1LyxBgVZqWjKN,Elon Musk,50539,444,5575,3889,"Aug 12, 2024 · 1:39 AM UTC"
156,https://twitter.com/elonmusk/status/1822808777952747910#m,,Elon Musk,321329,996,16980,8396,"Aug 12, 2024 · 1:34 AM UTC"
157,https://twitter.com/elonmusk/status/1822802959404835108#m,Streaming Test https://x.com/i/broadcasts/1OwGWNZDVZRKQ,Elon Musk,71375,600,7799,5587,"Aug 12, 2024 · 1:11 AM UTC"
158,https://twitter.com/elonmusk/status/1822800951855477133#m,Am going to do some system scaling tests tonight & tomorrow in advance of the conversation with @realDonaldTrump,Elon Musk,202153,1185,18683,8484,"Aug 12, 2024 · 1:03 AM UTC"
159,https://twitter.com/elonmusk/status/1822800186520838531#m,"This is unscripted with no limits on subject matter, so should be highly entertaining!  If you have specific questions & comments, post them under the chat.",Elon Musk,57715,426,6354,12014,"Aug 12, 2024 · 1:00 AM UTC"
160,https://twitter.com/elonmusk/status/1822799027580137510#m,Live conversation on 𝕏 with @realDonaldTrump & me at 8pm ET tomorrow,Elon Musk,294605,4148,46571,27073,"Aug 12, 2024 · 12:55 AM UTC"
161,https://twitter.com/elonmusk/status/1822768922996691026#m,Is there any study contradicting this one?,Elon Musk,132709,850,26245,7649,"Aug 11, 2024 · 10:55 PM UTC"
162,https://twitter.com/elonmusk/status/1822764729992929481#m,How time flies,Elon Musk,446940,585,25216,5606,"Aug 11, 2024 · 10:39 PM UTC"
163,https://twitter.com/elonmusk/status/1822764457640055012#m,Grok 2 beta release soon,Elon Musk,213815,1277,16000,8672,"Aug 11, 2024 · 10:38 PM UTC"
164,https://twitter.com/elonmusk/status/1822754139929301330#m,Of course they always say it’s for your own safety …,Elon Musk,32069,120,3454,1550,"Aug 11, 2024 · 9:57 PM UTC"
165,https://twitter.com/elonmusk/status/1822753780695535797#m,https://www.bbc.com/news/world-latin-america-18288430,Elon Musk,12736,36,1718,352,"Aug 11, 2024 · 9:55 PM UTC"
166,https://twitter.com/elonmusk/status/1822753713762738559#m,"First thing a dictator does is ban private ownership of guns. Chavez did this in 2012, so the people couldn’t fight back.",Elon Musk,355001,4073,85703,16134,"Aug 11, 2024 · 9:55 PM UTC"
167,https://twitter.com/elonmusk/status/1822747138276897186#m,"Maybe true, maybe not, but the Google political bias is certainly troubling",Elon Musk,107037,660,26355,5923,"Aug 11, 2024 · 9:29 PM UTC"
168,https://twitter.com/SpaceX/status/1822277331249160315#m,Falcon 9 delivers 21 @Starlink satellites to low-Earth orbit from pad 40 in Florida,SpaceX,19345,137,2361,997,"Aug 10, 2024 · 2:22 PM UTC"
169,https://twitter.com/MarioNawfal/status/1822375229760664018#m,"🚨MUST WATCH: MR. BEAN'S DEFINITIVE DEFENSE OF FREE SPEECH (FULL VIDEO)  Rowan Atkinson:  ""The clear problem with the outlawing of insult - is that too many things can be interpreted as such.""  Source: @avavidan",Mario Nawfal,66883,1152,15188,1868,"Aug 10, 2024 · 8:51 PM UTC"
